RPM,Engine_Temperature_C,Speed_kmph,Battery_SOC_%,Battery_SOH_%,Battery_Temperature_C,Engine_Overheat,Overspeed,High_RPM,Battery_Critical,Fault
4636,93.95928426904923,132,62.33428284913495,100.0,38.5919829085021,False,True,False,False,1
5652,82.86370518133054,154,96.60196829631856,96.15371782621456,41.611537872035264,False,True,False,False,1
5696,81.86198945461173,53,74.24396013466787,100.0,32.51049498820484,False,False,False,False,0
1689,108.16151209430905,130,69.08802424919664,89.6231385003035,34.91384630461626,False,True,False,False,1
2057,100.14139628559316,5,96.1481856239814,100.0,32.71965138019916,False,False,False,False,0
5736,89.22793969603133,108,76.94103062053247,88.59705837046945,41.3586941109326,False,False,False,False,0
6189,85.00205106633469,115,66.3349751710657,100.0,40.59149458228175,False,False,True,False,1
3115,69.49017062507188,108,77.54896888233502,90.99715347077036,29.081724459674483,False,False,False,False,0
4398,74.53968489571702,66,67.89491386965916,95.7529709380446,36.25216165055422,False,False,False,False,0
2159,83.99794313460929,127,82.64295164176961,97.91027083021103,39.39100321680618,False,True,False,False,1
3013,85.19552692275526,18,98.42288271326451,99.02236243040676,31.34038651139924,False,False,False,False,0
3880,88.60922067683109,124,69.514033620988,92.4456427685363,41.13987776839445,False,True,False,False,1
1611,94.59816911573256,37,81.81200546276585,92.3912968636518,26.794247910741603,False,False,False,False,0
4974,86.90251334316311,93,70.5215962303127,89.33752205427932,34.98743914414042,False,False,False,False,0
5582,89.47751970295403,136,77.47042393881489,96.3977479224914,40.56139694567376,False,True,False,False,1
3102,95.9212166342075,38,85.24680761809662,100.0,25.75685089417106,False,False,False,False,0
4068,86.11419150929589,79,86.78143403306218,96.60718299917112,47.31366953267391,False,False,False,False,0
1425,94.18371547660672,7,76.45268911810119,95.93016400201012,28.94069484347127,False,False,False,False,0
3050,85.94103835384841,114,77.27267637770389,97.5246499985648,28.20998330306743,False,False,False,False,0
6460,79.47061063418455,36,80.16167209196603,91.17647617485405,39.17991820461364,False,False,True,False,1
4595,81.35198000549498,187,81.44791525092907,97.27418163180978,38.82072670043608,False,True,False,False,1
3327,93.20145368803506,75,67.40611732984091,88.32173305450276,38.0880590026117,False,False,False,False,0
613,89.34597697048437,106,83.09857572838534,99.85054844673417,29.552839803059623,False,False,False,False,0
5511,98.26423315210327,33,75.29279933608163,93.89445479381584,44.98758895865348,False,False,False,False,0
1851,97.68330047191024,80,67.97338668428911,89.10994291090404,29.460652920384007,False,False,False,False,0
6791,102.81733717027166,78,80.41050968273603,98.62727067971686,42.833704671687535,False,False,True,False,1
6696,89.55732208591421,27,71.75985993256512,92.70174106523862,37.35434764236109,False,False,True,False,1
5587,112.47442149430162,10,84.27941277180243,89.59076578322801,27.292822828868616,True,False,False,False,1
5595,98.06005167100592,59,76.343927401598,92.88439127887432,34.49622347557485,False,False,False,False,0
3143,104.0374673532924,47,100.0,92.78933463032332,33.96248998072955,False,False,False,False,0
4042,84.86201885628196,73,49.54476392410716,100.0,35.66127892705442,False,False,False,False,0
6923,82.65637694782905,28,76.47240112861756,93.45099337328196,35.96363580931288,False,False,True,False,1
1583,91.67596242105536,179,47.7207784153354,86.92851615567582,34.729341426155614,False,True,False,False,1
2957,95.25976187639212,178,89.89686681193531,100.0,39.277516954880696,False,True,False,False,1
5647,85.72506424866863,181,68.07455484810144,100.0,46.81525966108511,False,True,False,False,1
6241,99.44654741598946,126,96.32189391424168,100.0,35.29007916705141,False,True,True,False,1
5475,94.75894970185846,160,97.07785379540542,100.0,35.041337556093005,False,True,False,False,1
1681,76.72172209412427,74,69.89698629381056,100.0,37.035570783075016,False,False,False,False,0
6542,94.3307009864743,137,66.88495654809483,100.0,21.9951337687522,False,True,True,False,1
5470,80.92412511232347,17,80.60561176436369,94.83551836300173,42.32500246448016,False,False,False,False,0
5657,79.27048274663863,12,100.0,86.93204812119865,25.802829391819717,False,False,False,False,0
1254,98.83013169915854,111,91.76105379016124,87.4401322511713,32.3190375015625,False,False,False,False,0
2413,79.27764237901557,83,67.71541677732607,92.8525300236266,38.23596578725908,False,False,False,False,0
2393,85.76643493332483,193,68.13909115283518,85.34022546907111,26.507453260790005,False,True,False,False,1
2923,87.30375473282885,182,58.71236053796942,95.31855759111777,33.77893981897339,False,True,False,False,1
5520,97.40655111352883,82,90.925270402127,100.0,34.91153688931064,False,False,False,False,0
2575,90.91319132762382,93,51.78385566337705,95.75766504529328,40.9963284125722,False,False,False,False,0
5647,104.83396339810533,115,68.1646389985275,93.33101523939678,23.733075623227144,False,False,False,False,0
5750,87.1777970152909,169,36.0369766811889,99.24609717427464,45.974457905492336,False,True,False,False,1
2891,103.20331542075196,53,49.506890374498525,98.17394548705876,29.19753176430329,False,False,False,False,0
5068,89.38309171747889,142,75.32330438248034,91.84305411579564,32.96174107887584,False,True,False,False,1
5136,67.87688337866643,118,66.00291823039477,98.74222811076363,39.80451415802772,False,False,False,False,0
4809,101.98422491033853,70,64.3922430431737,81.98782088575736,36.59037177324784,False,False,False,False,0
6173,104.9463321769902,68,88.25092809876571,100.0,36.253459981283584,False,False,True,False,1
2923,77.15327021655753,3,100.0,96.984943218673,30.69783113852897,False,False,False,False,0
1330,89.67714849011746,127,68.78384632397469,100.0,35.365845216195446,False,True,False,False,1
5994,92.68302643700645,134,100.0,91.74372083296304,34.43575443445921,False,True,False,False,1
4312,73.58237916627607,25,71.3988502635575,99.223221698894,32.159532860694554,False,False,False,False,0
5168,102.95206509065734,113,76.68964180700331,99.53061895376652,26.790081903987243,False,False,False,False,0
845,77.74430169831666,195,79.04789418668878,99.8720627242336,37.26556762831154,False,True,False,False,1
1297,104.79929912677976,29,73.87490176108031,92.63422658581784,35.22803386606245,False,False,False,False,0
6563,80.22456064621181,187,46.30403844812258,90.4020264894708,35.254317144972134,False,True,True,False,1
5390,86.11229500964163,157,100.0,86.26332006772144,33.602695922402035,False,True,False,False,1
4506,112.1094232298928,37,79.58473592615407,83.65716092318586,29.43809326271269,True,False,False,False,1
5929,69.49292138262452,122,86.17367176667196,98.30524442377748,32.148211175676835,False,True,False,False,1
6518,79.56290751880118,44,91.59702170696292,100.0,40.2399042110425,False,False,True,False,1
3711,99.80735272015475,162,94.87589051196991,95.55860691134409,42.239241058145055,False,True,False,False,1
5849,75.38991444150757,83,100.0,100.0,32.93721876379622,False,False,False,False,0
4086,109.8010653143295,183,79.16022273066454,96.84291097694712,37.76977584090799,False,True,False,False,1
1273,103.04389945344884,10,84.69618864185566,89.39106258085144,36.74315827470559,False,False,False,False,0
4119,79.02272990241264,55,55.69153893282096,92.17639185189309,33.25583138784376,False,False,False,False,0
668,94.6291160004559,131,44.60365401592451,92.70056938301332,29.132907589326056,False,True,False,False,1
833,99.41923348762788,44,65.74846589443894,94.84230033330218,32.812478568463106,False,False,False,False,0
2406,88.51312034028177,189,84.92743362935533,96.52274646996912,26.83958031099101,False,True,False,False,1
6710,83.01536675561327,62,70.12498466815815,97.68190981005348,35.50158003703592,False,False,True,False,1
3716,79.52840909062036,184,66.40183814768466,92.97319214613712,33.2874309219067,False,True,False,False,1
1769,89.94068642981806,51,78.52043636257355,100.0,32.47502108923483,False,False,False,False,0
2659,90.1160571766622,22,79.84929206245269,100.0,32.22300137110514,False,False,False,False,0
5092,81.3903733204468,167,76.54717816450975,97.06655629328048,36.39944085670876,False,True,False,False,1
5123,97.07814403225576,72,71.74758804995177,100.0,27.047289511487637,False,False,False,False,0
6387,97.18950451328926,144,61.48169670415336,100.0,25.16342650959071,False,True,True,False,1
6385,88.59862536170166,120,63.80359749532377,95.17839764141516,27.1995706497933,False,False,True,False,1
5998,89.35704407260863,138,63.27879308301149,92.53112534874388,38.33742837940942,False,True,False,False,1
3759,106.47030975833582,184,63.31692324142064,87.42714668314181,30.73986182663648,False,True,False,False,1
1634,91.79423802384748,187,64.11973783258406,98.51479955000272,37.83032727290991,False,True,False,False,1
967,91.31410432433982,84,67.93231408137875,100.0,36.17184677830812,False,False,False,False,0
1293,105.88819945328557,23,75.78075316582793,99.3247145770207,37.34807346744073,False,False,False,False,0
4528,93.4875199345598,67,91.58878521536572,95.98245751311354,30.967987211972904,False,False,False,False,0
763,81.31034770956593,172,66.39000177602433,89.39884824040935,35.669414270112846,False,True,False,False,1
4422,89.48511004373576,39,72.76892508946865,95.26458979688122,38.17834430759046,False,False,False,False,0
2499,70.21236889799064,105,85.1296977388738,98.42961682293765,20.0,False,False,False,False,0
6330,87.81802977821906,86,49.41322047592966,98.10306421210464,37.11162397480936,False,False,True,False,1
6739,91.7318686150913,126,79.8947578741727,94.8503394799612,32.12750675366704,False,True,True,False,1
4135,76.20721498502822,112,78.13246783896146,90.7450569349503,35.5012200034,False,False,False,False,0
6055,101.09984114875562,95,71.41733621169367,96.01666681829114,28.678246298537765,False,False,True,False,1
3850,104.5553903474322,118,100.0,96.60373809434554,32.583839325846384,False,False,False,False,0
1994,89.70873010090938,78,62.21056112203196,100.0,38.81353797804319,False,False,False,False,0
4810,97.36132316702424,7,79.86281201317618,97.02084807976136,32.68256662099512,False,False,False,False,0
1569,85.7456833378016,135,85.32598945085567,93.97148643048104,20.0,False,True,False,False,1
5115,97.69059685890052,32,100.0,92.4811140411431,25.485694962921755,False,False,False,False,0
6370,79.13514193385733,190,78.77795125650835,94.14396907554838,30.304008548331232,False,True,True,False,1
995,80.49654345085808,67,84.18684778278535,99.11075394543523,32.095371308175444,False,False,False,False,0
6850,107.2546280973891,152,83.3220007474923,100.0,32.60130097255739,False,True,True,False,1
3693,96.30364051844032,47,100.0,92.53666572585192,25.747959082427403,False,False,False,False,0
2044,74.03870893601403,167,63.2362993830145,95.2568262920949,32.707346797906936,False,True,False,False,1
6859,79.5361146660549,41,72.5755815295171,98.16712222566194,29.40920988898821,False,False,True,False,1
2722,88.3020650108659,20,97.67983286294356,100.0,42.51768838276171,False,False,False,False,0
5151,86.42910866403447,107,77.60765812308516,93.2028121543147,32.390346009248375,False,False,False,False,0
3354,87.37936039533734,85,72.64874552993665,96.0098877236222,23.13863466413373,False,False,False,False,0
988,85.15936045178417,130,60.81416580060802,93.24554112355533,32.011088718480885,False,True,False,False,1
1329,94.0824698312384,183,95.75328487706462,98.0498432362634,32.71390949002061,False,True,False,False,1
3834,93.05165744092264,185,100.0,98.8647073915635,35.76817585169588,False,True,False,False,1
3544,102.30125941093836,49,70.62087347256562,100.0,24.990624938406537,False,False,False,False,0
5288,77.29932829677992,1,96.42334266021334,100.0,23.359290056883584,False,False,False,False,0
4763,83.18904977866575,75,82.57716758276328,96.29933034743416,30.360657775598884,False,False,False,False,0
4722,89.84192514820478,165,62.043257202789896,100.0,35.41874392503404,False,True,False,False,1
5093,100.14810289240673,147,74.65462041839864,87.70287049435188,30.71703596699341,False,True,False,False,1
700,102.82018676620366,140,48.89899171858024,100.0,30.964279197916703,False,True,False,False,1
5243,89.16097056487499,56,98.92239440544576,100.0,28.91757857149682,False,False,False,False,0
6535,89.84150235973325,63,89.53147836616412,88.90859105466988,27.169451121241003,False,False,True,False,1
2101,85.33523604583229,43,54.02284176405271,98.03297700339397,26.58772817216178,False,False,False,False,0
6212,83.97878198663999,79,70.73847065796826,95.74973006107535,42.82815084833067,False,False,True,False,1
3196,81.7187189805077,27,71.67095373901496,100.0,30.79094910803856,False,False,False,False,0
6599,78.76744007480083,38,80.50100643874148,100.0,41.30848221268642,False,False,True,False,1
1355,82.51817738742623,185,49.113280822722885,100.0,39.02725056909564,False,True,False,False,1
1044,97.8439130915846,91,95.85742579706864,84.23230625347193,35.77651874432117,False,False,False,False,0
5826,97.51643781669942,124,83.75591071753752,89.23675729369094,43.16630569545874,False,True,False,False,1
4397,94.9865046438858,177,74.69873718856503,94.13745176191462,39.72514959971448,False,True,False,False,1
1377,113.84845784795318,69,63.37872831879881,91.28228406706432,35.81542282111774,True,False,False,False,1
616,88.8938076306716,149,75.5702211556769,94.2950233338604,38.08158348628893,False,True,False,False,1
6585,101.05748321584132,19,100.0,90.59241526396843,27.35308403070044,False,False,True,False,1
5715,77.54465991936337,168,74.4852085488179,90.14429444480426,33.14884616919703,False,True,False,False,1
3469,77.50809131700557,87,95.930030592873,95.4990447032902,36.055925502811206,False,False,False,False,0
4295,83.63449668787094,102,79.23707892941577,98.02836765442926,33.46043633597006,False,False,False,False,0
5168,82.8395580749831,64,84.77501135325625,92.82241972031068,27.957048147060338,False,False,False,False,0
6610,100.34626780490244,36,94.29045630320958,96.99587868920916,27.243741742202754,False,False,True,False,1
2506,87.6915450730546,124,94.73428524802075,95.8480507790936,42.92099457309376,False,True,False,False,1
5934,91.893879373596,139,74.02606821236314,91.03001200619488,35.26757430033038,False,True,False,False,1
2503,81.39455750956222,112,80.96173365550258,92.62576166529948,40.9506862903089,False,False,False,False,0
4550,101.11612019995368,26,72.87084464882548,92.87498766588818,33.80536005718954,False,False,False,False,0
6542,80.27660693638022,107,91.03330650077883,100.0,32.67230491981901,False,False,True,False,1
4186,89.79982251922519,63,81.89380387196822,90.17398525313384,37.73534411140711,False,False,False,False,0
3083,91.17670767358167,94,90.02680661649916,97.62769245771356,32.021059547682526,False,False,False,False,0
5595,96.48661794121044,190,94.52978082797348,91.3955595084092,36.84052681002237,False,True,False,False,1
6577,75.1620883364685,25,88.67078431150114,94.73846542555955,37.81468528868835,False,False,True,False,1
5049,105.00339426590617,146,80.9382613324573,94.72462908781736,39.740361227010936,False,True,False,False,1
2678,84.20525502127124,131,88.66010439206484,92.90071621221036,37.92351769885404,False,True,False,False,1
3563,84.43021901514567,3,71.81003180366655,82.88690080149881,26.131455025622685,False,False,False,False,0
6549,82.37879715233349,13,62.62869777940967,90.66136403235794,33.61442671157185,False,False,True,False,1
1864,87.12492149977255,178,76.06519983219069,93.86513145618612,38.732648223366525,False,True,False,False,1
3742,103.93939819635104,112,91.2040602438682,80.9001545399767,38.979973891984685,False,False,False,False,0
5137,96.82590736613788,154,85.95889179830158,96.98339089187787,35.22085094705951,False,True,False,False,1
6365,95.54868993940202,170,70.17675865598818,100.0,29.35877911387024,False,True,True,False,1
2355,89.40651695595493,116,75.55646544061257,87.45029195468007,40.958320746785226,False,False,False,False,0
4538,85.62237510253736,65,88.48671527948511,100.0,30.917259749851095,False,False,False,False,0
1183,96.47056679971249,5,75.09159709805617,97.33258461729706,36.87834602236334,False,False,False,False,0
3583,84.96131039113233,32,84.54352306343978,94.27325246180084,30.219185990442547,False,False,False,False,0
6441,94.1903583489528,94,52.831232398278274,93.312379804433,40.079061844047146,False,False,True,False,1
4430,94.51164690547124,30,63.48273820129796,89.33635065722997,27.840107119996134,False,False,False,False,0
2629,86.56308935319286,178,63.57054497334359,93.07864857445225,38.54228193172074,False,True,False,False,1
1037,92.76064108792067,3,62.81802464711098,97.14201437073228,28.00751601888446,False,False,False,False,0
4924,85.57920530212178,141,78.27846239490255,95.0511620356759,24.808027542021662,False,True,False,False,1
6126,93.57253785809051,130,77.45954334989088,91.40326543989671,32.546505807129826,False,True,True,False,1
1770,94.11319028515472,83,76.461257387925,95.95046214823115,28.803648881687256,False,False,False,False,0
6828,104.14317066244756,60,68.81114649135262,100.0,40.60520066517273,False,False,True,False,1
3029,73.70717578900707,144,95.05094252753857,97.55960050040594,41.52735693430372,False,True,False,False,1
5554,119.5037021164994,130,80.06589558915256,100.0,32.367516607143,True,True,False,False,1
3137,83.4255098171231,160,76.02330900987026,95.80655468715156,31.172883909319943,False,True,False,False,1
4245,97.14193621216909,166,92.00932628113256,97.1017547376632,28.681266034728623,False,True,False,False,1
3093,85.39271692347756,62,94.39968626537332,99.60303377807288,33.38187981820588,False,False,False,False,0
1183,96.03188969691644,100,91.24587142302352,92.62095639251736,36.23148582861527,False,False,False,False,0
6452,86.6700203787115,74,78.31081286928878,89.27422501338525,36.92241087517524,False,False,True,False,1
6945,98.98880667937328,5,100.0,95.69649789941823,33.21991891197381,False,False,True,False,1
1422,108.70840970481018,31,72.85624375355596,91.45382849792148,33.35640439482106,False,False,False,False,0
2577,75.70623441873019,177,87.21797450774478,91.070942257818,26.957929080984226,False,True,False,False,1
5967,88.03148816528265,151,73.27885310406694,95.5227437462712,29.11043353309384,False,True,False,False,1
815,94.73668213935277,127,93.57368928354764,98.59607564616994,35.747824567161544,False,True,False,False,1
5072,85.5943184211514,76,97.56178079121662,88.01539465097765,35.85510441050988,False,False,False,False,0
6594,82.714656592501,165,75.61425147485141,92.79899512877802,36.483886126199344,False,True,True,False,1
5395,97.840604924643,83,91.5350498540391,100.0,38.829915345173234,False,False,False,False,0
1407,76.1074727225965,72,75.9007284130582,90.57405095324263,33.85310908144575,False,False,False,False,0
3288,78.20206882406724,30,86.81740034370901,93.5398070761014,46.17295231441346,False,False,False,False,0
3477,86.77517721546766,137,64.90226836779367,97.55984631436604,27.47059103728285,False,True,False,False,1
5902,85.91527678229387,147,77.4062703495664,89.13740171984209,39.97918799713552,False,True,False,False,1
3031,79.81590537284086,70,93.00575362137276,98.41621854763802,35.47621358610413,False,False,False,False,0
4173,94.33663952744782,98,79.07240833892281,90.96614336404176,37.20733062996533,False,False,False,False,0
1109,76.91280911677823,0,73.86961674026384,92.89412279225886,33.59218513048459,False,False,False,False,0
6554,100.8497528102066,57,86.04283403077685,100.0,43.16987917723429,False,False,True,False,1
6109,89.73292709302207,189,81.31092556428369,95.07528653192138,35.24653044923606,False,True,True,False,1
2781,74.74304628303,25,64.16025479657037,95.4173787501754,27.706717880989487,False,False,False,False,0
2492,88.09281420043652,45,80.58026261548045,98.93033755844937,31.807658538041867,False,False,False,False,0
5906,91.42906932567854,28,84.17679567277663,100.0,34.23559717340273,False,False,False,False,0
4895,86.51920164707151,112,96.56805687005728,90.22402269844582,30.270964254317324,False,False,False,False,0
2345,77.87496376254973,16,72.1737863779792,93.0453139118917,35.850942981596376,False,False,False,False,0
6147,95.67094692616872,110,90.60609679867947,94.00696969410512,41.61774899122988,False,False,True,False,1
6410,106.37513592684977,195,77.24707889824602,100.0,39.421146689453046,False,True,True,False,1
3866,96.3951147197167,71,74.41582830009929,97.92769938827853,33.3801873919885,False,False,False,False,0
3200,95.78636646641677,37,94.84577364751742,100.0,27.33712240981024,False,False,False,False,0
3632,91.91319650270292,167,53.624915702900935,93.61154591897942,40.49874000052459,False,True,False,False,1
2144,86.77698023158483,64,82.80380818704721,93.73384627991464,34.00234250624615,False,False,False,False,0
5547,86.28491791652974,72,72.9108187519164,95.9696399176633,41.869768529861226,False,False,False,False,0
687,88.5669906822985,192,50.516547115536056,86.64537515768085,29.629192033825333,False,True,False,False,1
5502,79.72534695630124,126,100.0,99.5319217356135,35.867412321690566,False,True,False,False,1
2153,109.11813470494464,89,75.51057912858508,88.09866829767114,38.197636694192674,False,False,False,False,0
4180,92.9798555311844,0,75.42230297668424,100.0,32.46999289746765,False,False,False,False,0
2245,90.1673629249787,111,68.31858426342919,88.64734896174693,32.456115287622595,False,False,False,False,0
6250,85.95086023252172,6,89.5930747730325,89.54529455920725,35.03917781273111,False,False,True,False,1
1393,98.0876307800252,45,87.38936844829625,93.99471105403934,44.03754220158432,False,False,False,False,0
2716,93.35518744361596,100,87.99068004503751,93.88437258224008,40.33101863658882,False,False,False,False,0
4576,82.60270261060676,186,59.92208438373432,89.95679745291035,35.53869470079504,False,True,False,False,1
5995,77.18999821024457,89,69.98599806912625,97.05674656273428,27.09515086410956,False,False,False,False,0
1341,83.20630726995832,195,85.11848981756759,97.93945869007224,33.25482787366804,False,True,False,False,1
3943,96.01117091392472,58,66.32605278238613,92.70659969134464,42.18980674434178,False,False,False,False,0
3796,92.01382378368685,144,87.58680102259653,97.21582402464172,37.87680141307728,False,True,False,False,1
3405,89.28657013263745,14,74.81201719950967,93.71661175778635,37.48327428163262,False,False,False,False,0
6834,78.3445410456587,66,70.63936430543835,97.47454709371624,34.32894335454121,False,False,True,False,1
721,83.68166251617633,125,60.85997245623911,96.82981628655844,31.998353730342245,False,True,False,False,1
5717,73.55343336665277,115,61.12125682308466,91.86830637282634,30.184013960369967,False,False,False,False,0
6385,86.78038902972631,165,58.0212263219139,93.06802365380614,31.27626883155528,False,True,True,False,1
6604,82.12511352368458,88,51.86743832633688,95.01334496449574,35.07233951391297,False,False,True,False,1
4461,103.38076920716364,188,65.6828987068402,100.0,33.93121278380561,False,True,False,False,1
642,103.83535733654595,180,91.1352064345561,87.00654993605745,31.19900105495045,False,True,False,False,1
1930,95.81411800121248,101,69.08002150411927,86.34543139154906,38.96934769128785,False,False,False,False,0
5552,93.87387210255898,178,82.66474629343759,92.14456246414758,32.22515495177583,False,True,False,False,1
6752,75.38893430694078,165,81.10170767936536,98.5664559315294,31.854724534161274,False,True,True,False,1
2294,89.8161020463875,160,88.59096721096321,96.94732352238384,28.26392144004272,False,True,False,False,1
3309,89.39101118796874,39,68.56395103858709,96.33385916061478,32.786084663425775,False,False,False,False,0
3722,95.88541318702718,88,100.0,100.0,45.5654996087034,False,False,False,False,0
1139,83.24566768268798,86,79.58586768969735,95.17990848046324,37.88115202359843,False,False,False,False,0
4398,99.69245927859264,27,79.8778932184099,98.53663835947108,39.07667813894051,False,False,False,False,0
3289,81.10550913650475,127,76.80867146978076,98.78600855519828,36.32514708365905,False,True,False,False,1
4896,77.02910908056779,191,69.50262230371264,100.0,40.52103871018669,False,True,False,False,1
1981,73.13387262200186,53,60.25172489982157,98.6362967284636,34.165503008321274,False,False,False,False,0
4407,102.2467608131376,50,95.82593687831636,92.2957857751662,32.82095259349628,False,False,False,False,0
5284,75.51877099440229,90,66.98930707776367,100.0,43.32876364624205,False,False,False,False,0
1957,94.0313744532416,179,67.79651062845146,94.58412512518184,40.61779148243292,False,True,False,False,1
1309,91.7502846142137,57,93.63076112340468,94.18945540175574,29.371662392119664,False,False,False,False,0
5261,98.71756352407073,181,94.43080220853972,100.0,35.56093491671186,False,True,False,False,1
3238,99.80024399168364,191,98.03862504819917,91.2183064840544,33.58677475262906,False,True,False,False,1
1282,60.0,154,78.98235472458269,88.47891469045591,38.1842854049892,False,True,False,False,1
4891,101.10156649227304,5,68.90101391779699,92.75656205403342,27.446074682698075,False,False,False,False,0
2714,99.31760042037556,130,71.2899170274705,94.05799633939702,36.02839868540536,False,True,False,False,1
2012,106.56613016707529,101,91.14669648568818,99.7971482310152,34.39059914540452,False,False,False,False,0
1524,97.57946601598871,40,79.60270540098557,98.09263995639336,35.45143034964139,False,False,False,False,0
1073,92.71096654045012,150,69.29871075190414,95.74626663015997,32.77301855464685,False,True,False,False,1
3715,96.0566390831357,100,80.82341587903534,91.50724619765246,31.99337914312449,False,False,False,False,0
1652,65.72174848005488,134,73.07695551629465,100.0,31.805379398801875,False,True,False,False,1
1286,88.9995924858363,71,90.72990254095173,96.33126490160662,41.3612758810265,False,False,False,False,0
2224,101.5457871894741,93,77.84534407595385,97.80557439859734,32.65144314084077,False,False,False,False,0
5336,89.38191379293482,26,82.2869463873398,99.37054236438392,29.785433335424376,False,False,False,False,0
5146,97.93543344162272,105,55.6904387511664,88.44240878500688,33.26097449284894,False,False,False,False,0
3165,84.32216069435582,121,67.60256338844623,92.2365958588672,31.75950311988734,False,True,False,False,1
3209,92.8414400123356,62,71.69846710419185,96.49106149233236,38.29225887720458,False,False,False,False,0
3171,80.44540537404244,167,91.74869062344142,94.3601558402696,40.934961812451085,False,True,False,False,1
4534,115.75568675400342,139,66.64417379583875,91.7441959395576,25.57325413831789,True,True,False,False,1
4253,93.91754520269268,155,63.188546397152805,92.06359897820408,30.683504890492564,False,True,False,False,1
5014,84.8541052771087,20,92.49281898346403,100.0,37.46083752975874,False,False,False,False,0
3774,83.8140998465868,35,100.0,94.12931958370471,35.20922497813171,False,False,False,False,0
2399,100.41397008342524,172,84.59200196353085,100.0,28.594739504355037,False,True,False,False,1
3117,97.87664424437057,176,85.26518607805836,86.93761513661461,28.30827399701306,False,True,False,False,1
2865,78.53148885681071,178,100.0,99.55880854745438,38.424514713498034,False,True,False,False,1
2708,81.95553185517024,85,76.96493486952737,95.40944695276728,40.89567623078943,False,False,False,False,0
6668,94.55344066803036,155,89.04005707331069,100.0,35.768387802455344,False,True,True,False,1
5769,77.40965495470908,25,72.78179044191423,88.94044787101838,32.01243209847992,False,False,False,False,0
1480,80.75548880514516,47,62.48044164759197,93.36233910744748,39.12137751680179,False,False,False,False,0
4287,93.5849201421342,29,67.58549542297548,97.5636371945608,36.69368427578771,False,False,False,False,0
5996,98.06262922055669,169,75.5460009057656,97.85378859843964,33.73108569903081,False,True,False,False,1
5135,65.672268351069,168,60.04995018451008,91.3377695748876,32.74897177512927,False,True,False,False,1
846,92.7973619891229,134,55.29340080453744,97.09691374577746,39.91791153304085,False,True,False,False,1
3283,95.50123049522534,15,73.8334484851706,92.46785060110408,30.897010790235527,False,False,False,False,0
4219,106.13183278104968,1,90.41986286775716,96.1494158328012,42.37271768371669,False,False,False,False,0
5182,96.4610638960009,115,88.64114275045563,88.7785440659491,22.5330872729192,False,False,False,False,0
6801,90.4006239076335,189,94.61567175122735,85.84457500728283,30.995211387072864,False,True,True,False,1
1245,109.79394962892069,106,80.05732804187458,89.00478787091342,33.492020609370165,False,False,False,False,0
2825,106.46307321301973,11,78.10989555879517,100.0,37.236057866992034,False,False,False,False,0
4969,84.9987617700173,10,75.5066578725683,100.0,41.02392941661799,False,False,False,False,0
2431,102.40875426724642,56,78.16625495435619,98.56339495389211,37.05077887687783,False,False,False,False,0
1925,83.49924580023291,8,81.92017912999222,92.6221184876042,31.85432571280311,False,False,False,False,0
5625,82.76319140487234,106,80.00236086229108,95.51419307033729,32.64386367942925,False,False,False,False,0
739,102.73244432163207,181,56.692759972148,99.43060936954193,39.53658299679103,False,True,False,False,1
6298,102.8440774880521,105,96.99450064465503,92.96594195724468,46.73278441028263,False,False,True,False,1
2603,84.81689122540698,7,93.8596272109036,89.60268268269006,27.921728698593476,False,False,False,False,0
5728,85.31135092479725,38,80.6576876244221,91.7717811824541,29.74692953727734,False,False,False,False,0
1865,79.98078167582209,194,53.86536471747479,89.02636197374815,41.3987582582824,False,True,False,False,1
4380,78.21231683657477,7,87.93973934634516,91.31021677900422,41.8747277856077,False,False,False,False,0
2798,85.90366810447607,64,99.86701665429688,94.63961617072098,35.2014479292977,False,False,False,False,0
3721,86.65364822718097,158,90.12786303095194,95.6446693138188,35.22661054712039,False,True,False,False,1
6252,92.41860446366076,75,84.76998490172915,80.89833924966631,35.168561704827226,False,False,True,False,1
3024,113.97337218133455,118,93.40104049613092,96.68445909364884,35.51546122677419,True,False,False,False,1
2466,72.76427350036309,191,82.16945647873138,89.35790003718775,38.72795539944224,False,True,False,False,1
1535,89.19858321286499,24,72.15679966923823,100.0,36.262405868394,False,False,False,False,0
4041,107.5644118554351,77,96.8000074112542,92.73964412480746,33.627633884402066,False,False,False,False,0
4701,85.32611595842259,34,59.3232095728049,96.06467622380282,45.64093745416281,False,False,False,False,0
5278,85.07380634025894,73,71.530635922182,91.35563730733068,26.49652442041013,False,False,False,False,0
1565,105.3957349739675,148,87.33299494035586,93.09783932229786,35.81644620686456,False,True,False,False,1
1189,106.87675828353552,135,54.70305644818271,99.86186457480194,41.10668685912127,False,True,False,False,1
837,96.07644197381909,96,69.36773845085322,86.43388346968555,34.07176812020184,False,False,False,False,0
3655,81.02553522571982,191,82.39720450377253,95.28540695712653,38.64021038146322,False,True,False,False,1
1807,92.88062060256824,129,65.8611855008104,100.0,40.8337332807843,False,True,False,False,1
5824,96.30177828120227,27,68.96271450104665,95.8278656538351,37.89247065860245,False,False,False,False,0
842,64.81570111382445,54,85.34621407240023,100.0,31.42259221613428,False,False,False,False,0
1427,90.6614520734875,124,70.11188959354897,93.74045689797664,38.35851178042801,False,True,False,False,1
6582,90.5365974003954,86,74.16013134135501,98.2459598179286,35.60986850122005,False,False,True,False,1
